sentence,sentence_image_path,letters_folder_path,font
THE TWO ELECTRODES ARE ANODE AND CATHODE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1199.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1199,C:/Windows/Fonts/mmrtext.ttf
POWER IN THE PRESENTATION WAS LATER BACK.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1200.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1200,C:/Windows/Fonts/seguihis.ttf
IT TAKES ITS NAME FROM THE GOMAL RIVER.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1201.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1201,C:/Windows/Fonts/malgunsl.ttf
THE CURRENT GOVERNOR IS A MAN NAMED DEVAL PATRICK.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1202.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1202,C:/Windows/Fonts/mmrtext.ttf
HE OPENED ANOTHER EXCAVATION AT FORT TERNAN ON LAKE VICTORIA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1203.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1203,C:/Windows/Fonts/malgun.ttf
PANCREATIC CANCER IS CANCER AFFECTING THE PANCREAS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1204.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1204,C:/Windows/Fonts/ariali.ttf
MCCARTNEY WAS THE LEAD VOCALIST.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1205.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1205,C:/Windows/Fonts/mmrtext.ttf
GABOR ACS LIVES IN ROME WITH HIS WIFE ARMELLE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1206.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1206,C:/Windows/Fonts/verdanab.ttf
SHELBY IS A CITY OF IOWA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1207.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1207,C:/Windows/Fonts/seguihis.ttf
FONTANE WAS BORN IN NEURUPPIN INTO A HUGUENOT FAMILY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1208.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1208,C:/Windows/Fonts/mmrtext.ttf
RAHMAN ALLOWED THE JAMAAT TO BE A POLITICAL PARTY AGAIN.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1209.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1209,C:/Windows/Fonts/seguisym.ttf
WHERE N IS A NONNEGATIVE INTEGER.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1210.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1210,C:/Windows/Fonts/phagspa.ttf
IT LIVED DURING AGE OF THE LOWER CRETACEOUS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1211.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1211,C:/Windows/Fonts/lucon.ttf
IN ENGLISH THERE ARE POLICY POLITY POLICE AND POLITICS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1212.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1212,C:/Windows/Fonts/arial.ttf
DUKE IS ENCOURAGED TO KILL DEFENSELESS OFTEN BOUND WOMEN.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1213.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1213,C:/Windows/Fonts/phagspa.ttf
HE MAY ALSO HAVE BEEN DEAF AND MUTE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1214.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1214,C:/Windows/Fonts/seguibl.ttf
THYROID CANCER IS CANCER OF THE THYROID GLAND.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1215.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1215,C:/Windows/Fonts/malgunsl.ttf
MILES WAS ALSO NOTED FOR HIS ACERBIC WIT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1216.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1216,C:/Windows/Fonts/trebucit.ttf
IT IS MOST USEFUL WHEN DEFINING AN ACRONYM.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1217.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1217,C:/Windows/Fonts/lucon.ttf
IT JUST EXPRESSES A TRUTH.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1218.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1218,C:/Windows/Fonts/mmrtext.ttf
IT WAS NAMED IN HONOR OF GENERAL GEORGE ARMSTRONG CUSTER.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1219.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1219,C:/Windows/Fonts/ariali.ttf
CONTACT ARBCOM BEFORE REMOVING OVERRIDING OR CHANGING.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1220.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1220,C:/Windows/Fonts/trebucit.ttf
RESH IS THE TWENTIETH LETTER OF THE HEBREW ALPHABET.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1221.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1221,C:/Windows/Fonts/seguihis.ttf
MARCELLO IS PAINTING WHILE RODOLFO GAZES OUT OF THE WINDOW.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1222.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1222,C:/Windows/Fonts/couri.ttf
IN AN INTERVIEW ALIYEV ASSERTED THAT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1223.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1223,C:/Windows/Fonts/seguisym.ttf
VICCO IS A CITY OF KENTUCKY IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1224.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1224,C:/Windows/Fonts/lvnmbd.ttf
DOLLIVER IS A CITY OF IOWA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1225.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1225,C:/Windows/Fonts/lvnmbd.ttf
ODA HAS APOLOGIZED FOR HIS CRIME.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1226.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1226,C:/Windows/Fonts/lvnmbd.ttf
THE REVERSE TEMPLATE IS FIPSCODE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1227.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1227,C:/Windows/Fonts/phagspa.ttf
ELPIS TAKES THE MORE COMMON MEANING OF EXPECTANT HOPE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1228.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1228,C:/Windows/Fonts/consolaz.ttf
DUSHKU WAS BORN IN WATERTOWN MASSACHUSETTS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1229.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1229,C:/Windows/Fonts/ntailu.ttf
NASHVILLE IS A CITY OF ILLINOIS IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1230.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1230,C:/Windows/Fonts/consola.ttf
IN GERMANIC PAGANISM BADUHENNA IS A GODDESS OF WAR.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1231.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1231,C:/Windows/Fonts/seguihis.ttf
IT WAS ALSO CALLED VESAEVUS VESEVUS VESBIUS AND VESVIUS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1232.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1232,C:/Windows/Fonts/ntailu.ttf
DENOTES THE FACTORIAL OF N.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1233.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1233,C:/Windows/Fonts/consola.ttf
ALBION IS A TOWN IN DANE COUNTY WISCONSIN UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1234.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1234,C:/Windows/Fonts/segoeuiz.ttf
THE BOOK IS VERY POPULAR AROUND THE WORLD.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1235.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1235,C:/Windows/Fonts/consolai.ttf
THE SIKASSO REGION IS A REGION LOCATED IN MALI.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1236.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1236,C:/Windows/Fonts/verdanab.ttf
HE FLED TO THE PALACE TO HIDE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1237.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1237,C:/Windows/Fonts/arial.ttf
THEY PLAY IN THE NATIONAL BASKETBALL ASSOCIATION.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1238.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1238,C:/Windows/Fonts/gadugi.ttf
PHOSPHITE IS AN ION.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1239.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1239,C:/Windows/Fonts/seguisb.ttf
SEYMOUR IS A CITY OF IOWA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1240.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1240,C:/Windows/Fonts/malgunsl.ttf
IT IS ONE OF THE GAMMAPROTEOBACTERIA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1241.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1241,C:/Windows/Fonts/seguihis.ttf
COAHOMA IS A CHOCTAW WORD THAT MEANS RED PANTHER.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1242.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1242,C:/Windows/Fonts/seguiemj.ttf
THE MAIN CENTER OF POPULATION IS THE CITY OF OXFORD.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1243.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1243,C:/Windows/Fonts/seguibl.ttf
THEY ARE A FORM OF THE TRADITIONAL ARMS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1244.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1244,C:/Windows/Fonts/verdanab.ttf
HOOKER IS A CITY OF OKLAHOMA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1245.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1245,C:/Windows/Fonts/consola.ttf
THE BLUE TIT IS A DESTROYER OF PESTS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1246.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1246,C:/Windows/Fonts/arial.ttf
THE RIAU ISLANDS IS A PROVINCE IN INDONESIA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1247.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1247,C:/Windows/Fonts/malgun.ttf
THE FOLLOWING PARAMETER VALUES ARE ACCEPTABLE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1248.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1248,C:/Windows/Fonts/consolai.ttf
IDOMENEO IS AN OPERA BY WOLFGANG AMADEUS MOZART.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1249.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1249,C:/Windows/Fonts/consolai.ttf
FISHING IS ALSO A PROMINENT PROFESSION OF THIS DISTRICT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1250.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1250,C:/Windows/Fonts/gisha.ttf
WHERE GRAVE THY VICTORY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1251.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1251,C:/Windows/Fonts/arialbi.ttf
WILLIAMS INITIALLY PAID MARTIN OUT OF HIS OWN POCKET.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1252.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1252,C:/Windows/Fonts/segoeui.ttf
TOYOTOMI HIDEYOSHI WAS A FOLLOWER OF NOBUNAGA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1253.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1253,C:/Windows/Fonts/malgun.ttf
MARILYN MONROE HAS FINALLY PROVED HERSELF AN ACTRESS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1254.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1254,C:/Windows/Fonts/gisha.ttf
ALTON IS A CITY IN OSBORNE COUNTY KANSAS UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1255.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1255,C:/Windows/Fonts/seguibl.ttf
IT IS RUN BY THE ABERDEEN CITY COUNCIL EDUCATION DEPARTMENT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1256.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1256,C:/Windows/Fonts/malgunsl.ttf
IT IS HOWEVER CURRENTLY USED ON THE BAKERLOO LINE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1257.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1257,C:/Windows/Fonts/verdanaz.ttf
THERE ARE MANY OTHER MINOR MONUMENTS AT ANI.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1258.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1258,C:/Windows/Fonts/ariali.ttf
SCHOLASTIC HAS BEEN CRITICIZED FOR BAD MARKETING TO CHILDREN.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1259.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1259,C:/Windows/Fonts/verdanaz.ttf
PRICE USUALLY DECREASES AS THE FUEL NUMBER INCREASES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1260.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1260,C:/Windows/Fonts/ariali.ttf
A MILE IS A UNIT OF LENGTH.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1261.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1261,C:/Windows/Fonts/gisha.ttf
THE JEWISH REVOLT WAS ALREADY ONGOING.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1262.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1262,C:/Windows/Fonts/segoeui.ttf
AMFISSA IS A GREEK CITY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1263.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1263,C:/Windows/Fonts/seguibl.ttf
ARMIX IS A COMMUNE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1264.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1264,C:/Windows/Fonts/seguihis.ttf
AUBURN IS A CITY OF KENTUCKY IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1265.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1265,C:/Windows/Fonts/segoeuisl.ttf
HE PREVIOUSLY PLAYED AT THE UNIVERSITY OF NORTH DAKOTA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1266.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1266,C:/Windows/Fonts/segoeui.ttf
PEOPLE HAVE USED ASBESTOS FROM THE EARLY TIMES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1267.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1267,C:/Windows/Fonts/couri.ttf
EKWOK IS A CITY IN ALASKA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1268.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1268,C:/Windows/Fonts/gadugi.ttf
STEVENAGE IS A TOWN IN HERTFORDSHIRE IN ENGLAND.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1269.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1269,C:/Windows/Fonts/segoeuiz.ttf
THE LATTER ARE THE ANCESTORS OF MAMMALS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1270.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1270,C:/Windows/Fonts/lucon.ttf
THE WORD IS OFTEN USED IN ASTRONOMY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1271.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1271,C:/Windows/Fonts/verdanaz.ttf
A MAZE IS A PUZZLE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1272.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1272,C:/Windows/Fonts/consola.ttf
ITS OWN LARGE EYES DETECT EVEN THE FAINTEST OF GLEAMS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1273.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1273,C:/Windows/Fonts/ebrima.ttf
THEY ARE CLOSE TO NEWFOUNDLAND.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1274.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1274,C:/Windows/Fonts/arial.ttf
JUJURIEUX IS A COMMUNE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1275.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1275,C:/Windows/Fonts/segoeuisl.ttf
SWASTIKAS HAMMERANDSICKLE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1276.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1276,C:/Windows/Fonts/gisha.ttf
BALLOONS ARE USED FOR MANY PURPOSES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1277.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1277,C:/Windows/Fonts/verdanab.ttf
IT IS NOT KNOWN IF WORMHOLES EXIST IN NATURE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1278.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1278,C:/Windows/Fonts/taile.ttf
LESTER IS A CITY OF IOWA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1279.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1279,C:/Windows/Fonts/mmrtext.ttf
THE CAPITAL OF BILTINE IS BILTINE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1280.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1280,C:/Windows/Fonts/arial.ttf
MEMBERS ARE ELECTED FOR FOURYEAR TERMS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_1281.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_1281,C:/Windows/Fonts/couri.ttf
